recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-28T13:21:40.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T13:28:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T14:18:52.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T14:18:52.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T14:26:16.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T15:25:49.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T15:25:49.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T15:33:13.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T16:23:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T16:23:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T16:30:33.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T17:31:25.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T17:31:25.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T17:41:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T18:34:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T18:34:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T18:39:57.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T19:23:31.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T19:23:31.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T19:30:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T20:17:46.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T20:17:46.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T20:26:27.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T21:11:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T21:11:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T21:18:00.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T22:04:55.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T22:04:55.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T22:14:29.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T23:07:23.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T23:07:23.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T23:16:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T00:09:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T00:09:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T00:18:08.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T01:14:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T01:14:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T01:22:43.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T02:02:58.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T02:02:58.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T02:09:35.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T03:04:55.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T03:04:55.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T03:14:38.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T03:46:22.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T03:46:22.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T03:51:57.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T04:47:33.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T04:47:33.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T04:56:12.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T05:53:42.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T05:53:42.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T05:59:25.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T06:48:34.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T06:48:34.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
